City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,fuxin,42.0156,121.6589,44.62,74,79,12.95,CN,1729453337
362,swarzedz,52.4129,17.085,52.21,75,0,6.91,PL,1729453338
363,orange,33.7,-117.7675,85.28,26,20,3.44,US,1729453340
364,san fernando de monte cristi,19.8667,-71.65,86.95,68,100,11.63,DO,1729453341
365,st. john's,47.5649,-52.7093,62.15,54,20,14.97,CA,1729453072
366,suva,-18.1416,178.4415,75.49,75,69,5.06,FJ,1729453343
367,drayton valley,53.2168,-114.9854,47.14,64,100,11.14,CA,1729453344
368,cadale,2.7603,46.3222,78.62,89,98,12.71,SO,1729453345
369,brisas de zicatela,15.8369,-97.0419,84.72,79,100,0.0,MX,1729453346
370,rawson,-43.3002,-65.1023,71.89,28,0,12.66,AR,1729453138
371,ixtapa,20.7,-105.2,89.22,62,0,6.91,MX,1729453349
372,york,40.1254,-77.0,75.45,30,0,5.75,US,1729453350
373,cape canaveral,28.4058,-80.6048,84.27,67,20,13.8,US,1729453351
374,caninde,-4.3589,-39.3117,90.55,36,25,11.7,BR,1729453352
375,misratah,32.3754,15.0925,74.62,62,23,9.8,LY,1729453354
376,isangel,-19.55,169.2667,73.38,62,5,5.79,VU,1729453356
377,burang,30.25,81.1667,34.47,80,5,2.55,CN,1729453357
378,kirakira,-10.4544,161.9205,79.07,86,100,8.52,SB,1729453358
379,porangatu,-13.4408,-49.1486,77.81,78,100,2.24,BR,1729453359
380,verkhotur'ye,58.8627,60.8054,38.57,85,42,4.99,RU,1729453360
381,mata-utu,-13.2816,-176.1745,81.12,77,100,5.08,WF,1729453361
382,susuman,62.7833,148.1667,-0.94,99,100,1.25,RU,1729453363
383,matoury,4.8483,-52.3317,87.76,70,0,18.41,GF,1729453364
384,nanao,37.05,136.9667,52.79,81,0,5.17,JP,1729453366
385,piacabucu,-10.4056,-36.4344,78.96,71,12,15.46,BR,1729453367
386,plouay,47.9167,-3.3333,58.57,100,100,8.05,FR,1729453368
387,tucuma,-0.1833,-50.05,87.08,63,60,13.0,BR,1729453370
388,tanout,14.9709,8.8879,90.59,14,0,8.59,NE,1729453371
389,tamandare,-8.7597,-35.1047,78.15,73,6,11.43,BR,1729453373
390,tongging,2.8969,98.5262,60.66,73,95,4.09,ID,1729453374
391,tazacorte,28.629,-17.9293,72.57,80,20,9.22,ES,1729453375
392,hohhot,40.8106,111.6522,39.49,100,40,6.71,CN,1729453376
393,misliyah,17.4599,42.5572,87.48,59,14,3.67,SA,1729453377
394,peace river,56.2501,-117.286,32.31,93,100,10.36,CA,1729453249
395,manismata,-2.4667,111.0333,73.2,97,100,4.88,ID,1729453380
396,badiyah,22.45,58.8,78.4,48,3,2.24,OM,1729453381
397,bubaque,11.2833,-15.8333,82.56,77,97,5.53,GW,1729453382
398,valparaiso,-33.0393,-71.6273,64.04,65,40,11.5,CL,1729453202
399,mogadishu,2.0371,45.3438,78.78,89,100,14.2,SO,1729453384
400,ploneour-lanvern,47.9,-4.2833,59.32,94,100,5.75,FR,1729453385
401,touros,-5.1989,-35.4608,78.48,70,30,13.91,BR,1729453387
402,albemarle,35.3501,-80.2001,75.65,33,0,3.44,US,1729452816
403,pereyaslovskaya,45.8412,39.0238,45.59,67,99,4.05,RU,1729453389
404,akjoujt,19.6969,-14.4164,97.99,14,100,14.43,MR,1729453390
405,mirador,-6.3708,-44.3631,86.81,53,99,3.62,BR,1729453391
406,padang,-0.9492,100.3543,75.25,81,86,3.69,ID,1729453392
407,hasaki,35.7333,140.8333,65.32,49,97,16.8,JP,1729453393
408,chyorny yar,48.0624,46.1091,46.08,83,96,8.79,RU,1729453395
409,rivne,50.6231,26.2274,43.07,59,1,7.34,UA,1729453396
410,broome,42.2506,-75.833,72.09,37,0,5.01,US,1729453397
411,colonel hill,22.7667,-74.2167,81.81,81,97,24.09,BS,1729453398
412,saint-louis,16.3333,-15.0,98.13,20,45,5.73,SN,1729453399
413,ashland,40.8167,-82.2665,73.27,66,0,8.52,US,1729453351
414,aberdeen,57.1437,-2.0981,55.89,75,75,32.21,GB,1729453325
415,auki,-8.7676,160.7034,77.38,89,45,4.27,SB,1729453402
416,lexington,37.9887,-84.4777,73.4,37,0,3.44,US,1729453201
417,oarai,36.3167,140.6,44.94,63,56,9.37,JP,1729453406
418,celestun,20.8667,-90.4,82.29,83,86,15.86,MX,1729453407
419,vila velha,-20.3297,-40.2925,75.15,95,100,11.5,BR,1729453408
420,kyren,51.6828,102.1408,24.19,84,57,1.3,RU,1729453409
421,bolobo,-2.1667,16.2333,78.42,75,52,4.12,CD,1729453411
422,kuraymah,18.55,31.85,84.04,18,1,11.18,SD,1729453412
423,honiara,-9.4333,159.95,78.6,86,98,4.0,SB,1729453413
424,constantia,44.1833,28.65,39.88,55,6,9.53,RO,1729453414
425,cheongsong gun,36.4335,129.057,52.7,85,100,4.12,KR,1729453415
426,sangueya,10.7,-14.3667,77.36,94,94,4.18,GN,1729453416
427,ta`u,-14.2336,-169.5144,80.83,81,25,10.22,AS,1729453418
428,ayaviri,-14.8864,-70.5889,67.14,10,6,3.91,PE,1729453419
429,weno,7.4515,151.8468,83.39,77,100,7.76,FM,1729453420
430,saint john's,47.5649,-52.7093,62.15,54,20,14.97,CA,1729453421
431,madera,37.1666,-119.8343,84.15,14,4,6.64,US,1729453422
432,talcahuano,-36.7167,-73.1167,55.08,94,100,14.97,CL,1729453269
433,solcava,46.4194,14.6936,46.24,71,16,2.19,SI,1729453424
434,ulaangom,49.9811,92.0667,30.7,41,71,3.6,MN,1729453425
435,kununurra,-15.7667,128.7333,80.58,78,20,3.44,AU,1729453405
436,san andres,12.5847,-81.7006,87.82,74,20,6.91,CO,1729453380
437,inirida,3.8653,-67.9239,94.57,46,83,2.17,CO,1729453429
438,toliara,-23.35,43.6667,75.92,78,74,5.95,MG,1729453430
439,visakhapatnam,17.69,83.2093,78.82,87,99,3.94,IN,1729453431
440,dwarka,22.2394,68.9678,83.71,72,0,4.18,IN,1729453432
441,arenapolis,-14.4503,-56.8461,78.13,73,100,5.37,BR,1729453433
442,geneina,13.45,22.45,79.95,26,100,3.36,SD,1729453435
443,sungai penuh,-2.0833,101.3833,63.91,84,6,3.49,ID,1729453436
444,izyaslav,50.1195,26.8213,40.03,58,0,5.77,UA,1729453437
445,kencong,-8.2833,113.3667,75.43,88,15,1.3,ID,1729453438
446,dehloran,32.6941,47.2679,73.27,10,0,8.03,IR,1729453439
447,klaksvik,62.2266,-6.589,48.61,96,81,10.33,FO,1729453440
448,tabou,4.423,-7.3528,77.41,85,100,7.83,CI,1729453443
449,vanino,49.0869,140.2543,31.44,40,100,5.12,RU,1729453444
450,lagoa formosa,-18.7786,-46.4075,73.02,78,100,3.33,BR,1729453445
451,cill airne,52.05,-9.5167,51.85,87,100,32.21,IE,1729453446
452,coyhaique,-45.5752,-72.0662,57.78,65,41,11.3,CL,1729453448
453,collie,-33.3667,116.15,44.19,91,71,3.51,AU,1729453449
454,nova sintra,14.8667,-24.7167,80.37,83,32,13.69,CV,1729453450
455,maksatikha,57.797,35.8825,39.2,76,7,3.4,RU,1729453451
456,beinamar,8.6698,15.3813,74.21,89,100,3.98,TD,1729453452
457,sretensk,52.2453,117.7093,28.89,93,100,13.89,RU,1729453453
458,loukhi,66.0764,33.0381,45.36,78,100,9.17,RU,1729453454
459,ad darb,17.7229,42.2526,88.7,58,23,6.15,SA,1729453456
460,constitucion,-35.3333,-72.4167,58.06,78,100,8.93,CL,1729453258
461,port augusta,-32.5,137.7667,63.57,40,100,4.65,AU,1729453458
462,vom,9.7333,8.7833,70.03,59,79,3.44,NG,1729453459
463,karystos,38.0133,24.4161,63.21,66,37,15.1,GR,1729453460
464,levuka,50.1834,-105.4011,62.31,34,35,5.66,CA,1729453461
465,janeng,-25.4167,25.55,64.94,73,22,14.03,BW,1729453463
466,ha giang,22.8333,104.9833,70.48,94,44,1.88,VN,1729453464
467,kisangani,0.5167,25.2,69.55,98,100,0.49,CD,1729453465
468,thu dau mot,10.9667,106.65,77.11,94,75,3.44,VN,1729453466
469,ust'-kulom,61.6864,53.6902,42.1,77,100,5.17,RU,1729453467
470,kelibia,36.8476,11.0939,66.45,94,40,2.3,TN,1729453468
471,lufilufi,-13.8745,-171.5986,81.25,77,15,7.27,WS,1729453469
472,islamkot,24.6997,70.177,87.01,53,52,9.91,PK,1729453471
473,balikpapan,-1.2675,116.8289,77.99,83,20,3.44,ID,1729453472
474,neufchateau,48.35,5.7,57.61,93,94,7.16,FR,1729453473
475,orastie,45.8333,23.2,45.63,65,0,1.32,RO,1729453474
476,bahua,25.85,80.6333,77.18,53,0,6.11,IN,1729453475
477,adrar,20.5022,-10.0711,90.41,13,5,10.76,MR,1729453476
478,balotra,25.8333,72.2333,88.12,39,83,2.08,IN,1729453477
479,roma,43.2128,-75.4557,70.36,43,0,5.57,US,1729453479
480,kailua-kona,19.6406,-155.9956,83.59,58,40,4.61,US,1729453480
481,cockburn town,21.4612,-71.1419,84.2,78,100,14.41,TC,1729453237
482,yaren,-0.5472,166.916,82.65,75,100,18.23,NR,1729453483
483,ajjampur,13.7281,76.0094,71.01,91,100,1.25,IN,1729453484
484,bac lieu,9.285,105.7244,77.11,90,100,7.9,VN,1729453486
485,argo,37.6333,22.7333,59.52,65,45,7.25,GR,1729453487
486,berezovo,63.9381,65.0419,36.7,76,93,13.76,RU,1729453488
487,vicuna,-30.0319,-70.7081,77.77,35,0,8.3,CL,1729453489
488,sake,-1.5736,29.045,64.81,96,98,1.36,CD,1729453490
489,idri,27.5,13.2667,75.99,35,100,8.21,LY,1729453491
490,kavaratti,10.5669,72.642,80.6,80,54,1.77,IN,1729453492
491,mount pearl,47.5166,-52.7813,61.32,59,20,14.97,CA,1729453494
492,palikir - national government center,6.9248,158.1611,83.62,74,91,13.58,FM,1729453495
493,chipata,-13.6333,32.65,74.41,27,0,5.97,ZM,1729453496
494,lorengau,-2.0226,147.2712,79.54,85,100,7.05,PG,1729453497
495,alamos,27.0167,-108.9333,95.25,19,0,4.94,MX,1729453498
496,muisne,0.6,-80.0333,78.69,77,67,12.71,EC,1729453499
497,minervino murge,41.0843,16.0784,63.95,91,100,5.7,IT,1729453500
498,prince rupert,54.3161,-130.3201,46.09,81,40,10.36,CA,1729453502
499,porto murtinho,-21.6989,-57.8825,96.03,29,0,9.42,BR,1729453503
500,scarborough,54.2797,-0.4044,56.66,73,2,8.99,GB,1729453504
501,murzuq,25.9155,13.9184,78.67,23,67,5.48,LY,1729453505
502,iola,37.9245,-95.4,78.85,25,0,10.36,US,1729453506
503,wenling,28.3669,121.36,65.86,75,84,5.59,CN,1729453507
504,puri,19.8,85.85,78.49,77,100,6.35,IN,1729453509
505,al jawf,29.5,38.75,68.43,24,0,13.22,SA,1729453510
506,kolonia town,6.964,158.206,84.72,74,95,13.78,FM,1729453512
507,aioun,16.6614,-9.6149,95.0,14,2,10.25,MR,1729453513
508,bethanie,-26.4833,17.15,61.56,35,1,11.86,NA,1729453514
509,inari,68.906,27.0288,45.86,93,100,9.84,FI,1729453516
510,khandyga,62.6667,135.6,-5.19,98,70,1.19,RU,1729453517
511,camayenne,9.535,-13.6878,82.49,83,20,6.91,GN,1729453518
512,gundlupet,11.8,76.6833,68.95,93,54,2.59,IN,1729453520
513,mogocha,53.7333,119.7667,21.47,91,100,7.18,RU,1729453521
514,howard springs,-12.497,131.047,78.71,93,45,4.07,AU,1729453524
515,rumphi,-11.0186,33.8575,74.98,49,7,8.14,MW,1729453525
516,mulanje,-16.0316,35.5,72.23,60,0,9.24,MW,1729453526
517,ko lanta,7.5336,99.0865,81.99,76,95,14.34,TH,1729453527
518,tocopilla,-22.092,-70.1979,64.6,74,4,9.64,CL,1729453392
519,shingu,33.7333,135.9833,65.71,75,100,16.64,JP,1729453530
520,chikwawa,-16.0335,34.8009,80.26,36,0,8.1,MW,1729453531
521,lobito,-12.3481,13.5456,76.28,79,90,9.04,AO,1729453532
522,kindu,-2.95,25.95,71.56,98,100,2.66,CD,1729453533
523,corbie,49.9067,2.5068,65.26,88,100,18.41,FR,1729453513
524,maceio,-9.6658,-35.7353,83.64,61,0,17.27,BR,1729453508
525,sirte,31.2089,16.5887,76.01,77,63,13.94,LY,1729453536
526,bonthe,7.5264,-12.505,78.71,84,92,5.1,SL,1729453537
527,takoradi,4.8845,-1.7554,77.47,90,84,8.46,GH,1729453540
528,xuanzhou,30.9525,118.7553,57.81,84,13,1.01,CN,1729453283
529,santa barbara,34.7333,-120.0343,75.76,12,0,6.91,US,1729453269
530,pakxan,18.3778,103.6601,72.86,90,100,4.79,LA,1729453543
531,ghat,24.9647,10.1728,78.73,25,42,1.79,LY,1729453544
